AUTHOR_KEY,AUTHOR_NAME,AUTHOR_AUX,AUTHOR_BIBTEX,AUTHOR_ORCID
books/daglib/0080402,Werner Erhard,,,
books/daglib/0025117,Attahiru Sule Alfa,,,
books/daglib/0032692,Nikolaos Bekiaris-Liberis,,,
books/daglib/0032692,Miroslav Krstic,,,
books/daglib/0090266,Jan-Peter Homann,,,
books/daglib/0009351,Frank Vahid,,,
books/daglib/0009351,Tony Givargis,,,
books/daglib/0079715,Ernst Günter Schukat-Talamazzini,,,
books/daglib/0003017,Peter Freese,,,
books/daglib/0091182,Andreas Meier 0001,,,
books/daglib/0087646,Peter Wayner,,,
books/daglib/0001145,Peter Hubwieser,,,
books/daglib/0014378,William Kocay,,,
books/daglib/0014378,Donald L. Kreher,,,
books/daglib/0001350,Emanuele Trucco,,,
books/daglib/0001350,Alessandro Verri,,,
books/daglib/0020257,Ding-Zhu Du,,,
books/daglib/0020257,Xiaodong Hu,,,
books/daglib/0067154,Thomas E. Dillinger,,,
books/daglib/0031231,Carsten Hentrich,,,
books/daglib/0031231,Uwe Zdun,,,
books/daglib/0025185,Kristina Chodorow,,,
books/daglib/0025185,Michael Dirolf,,,
books/daglib/0090593,Alex Rummel,,,
books/daglib/0037657,Annika Eickhoff-Schachtebeck,,,
books/daglib/0037657,Anita Schöbel,,,
books/daglib/0013416,Joshua Marinacci,,,
books/daglib/0013416,Chris Adamson,,,
books/daglib/0022155,Irene Cheng,,,
books/daglib/0022155,Guido M. Cortelazzo,,,
books/daglib/0022155,Anup Basu,,,
books/daglib/0022155,Satish K. Tripathi,,,
books/daglib/0095101,Ramjee Prasad,,,
books/daglib/0076775,Steven L. Shaffer,,,
books/daglib/0076775,Alan R. Simon,,,
books/daglib/0078664,Philip J. Pratt,,,
books/daglib/0078664,Joseph J. Adamski,,,
books/daglib/0075988,Andreas Burkert,,,
books/daglib/0067129,Karl-Heinz Saurwein,,,
books/daglib/0067129,Thomas Hönekopp,,,
books/daglib/0004907,Randal L. Schwartz,,,
books/daglib/0004907,Tom Phoenix,,,
books/daglib/0006226,Patrick Killelea,,,
books/daglib/0069075,Evi Nemeth,,,
books/daglib/0069075,Garth Snyder,,,
books/daglib/0069075,Scott Seebass,,,
books/daglib/0098565,Jonathan Leffler,,,
books/daglib/0008367,Ian Griffiths,,,
books/daglib/0008367,Jon Flanders,,,
books/daglib/0008367,Chris Sells,,,
books/daglib/0072155,Mordechai Ben-Ari,,,
books/daglib/0007415,Jonathan Gennick,,,
books/daglib/0071394,Vittorio Ferretti,,,
books/daglib/0080836,Jacques Loeckx,,,
books/daglib/0080836,Hans-Dieter Ehrich,,,
books/daglib/0080836,Markus Wolf,,,
books/daglib/0028835,Julia Lerman,,,
books/daglib/0028835,Rowan Miller,,,
books/daglib/0018803,Volker Turau,,,
books/daglib/0067264,Mikhail M. Botvinnik,,,
books/daglib/0087190,Bernard P. Zeigler,,,
books/daglib/0007487,Jean-Francois Collard,,,
books/daglib/0008477,Donald Hearn,,,
books/daglib/0008477,M. Pauline Baker,,,
books/daglib/0091724,Sam Anahory,,,
books/daglib/0091724,Dennis Murray,,,
books/daglib/0025810,Leonid Ponomarenko,,,
books/daglib/0025810,Che Soong Kim,,,
books/daglib/0025810,Agassi Z. Melikov,,,
books/daglib/0021695,Gary R. Bradski,,,
books/daglib/0021695,Adrian Kaehler,,,
books/daglib/0080774,Stefan Wrobel,,,
books/daglib/0024049,David Blair Kirk,,,
books/daglib/0024049,Wen-mei W. Hwu,,,
books/daglib/0084471,Julia Padberg,,,
books/daglib/0077696,Michael Heym,,,
books/daglib/0015919,Stephane Faroult,,,
books/daglib/0015919,Peter Robson,,,
books/daglib/0005226,Armin Kühnemann,,,
books/daglib/0023602,Leslie Lamport,,,
books/daglib/0011747,Sigrid E. Schubert,,,
books/daglib/0011747,Andreas Schwill,,,
books/daglib/0068948,Adrian Walker,,,
books/daglib/0068948,Michael C. McCord,,,
books/daglib/0068948,John F. Sowa,,,
books/daglib/0068948,Walter G. Wilson,,,
books/daglib/0031966,Kenneth R. Beesley,,,
books/daglib/0031966,Lauri Karttunen,,,
books/daglib/0012438,Christoph Zahrnt,,,
books/daglib/0029126,Jürgen Steimle,,,
books/daglib/0083192,Martin Eldracher,,,
books/daglib/0014492,Tom Marrs,,,
books/daglib/0014492,Scott Davis,,,
books/daglib/0019899,Yuzuru Tanaka,,,
books/daglib/0084785,Angelo R. Bobak,,,
books/daglib/0087328,Ming Li 0001,,,
books/daglib/0087328,Paul M. B. Vitányi,,,
books/daglib/0081783,Stefan Middendorf,,,
books/daglib/0081783,Rainer Maurer,,,
books/daglib/0018625,Mike Chambers,,,
books/daglib/0018625,Daniel Dura,,,
books/daglib/0018625,Kevin Hoyt,,,
books/daglib/0068797,Allen Macro,,,
books/daglib/0021994,Kevin E. Kline,,,
books/daglib/0021994,Daniel Kline,,,
books/daglib/0021994,Brand Hunt,,,
books/daglib/0016148,Gerhard Lienemann,,,
books/daglib/0016986,Berthold Daum,,,
books/daglib/0037377,Tim Dwyer,,,
books/daglib/0067021,Jan Newmarch,,,
books/daglib/0009641,Mitch Tulloch,,,
books/daglib/0067899,Ivar Jacobson,,,
books/daglib/0067899,Magnus Christerson,,,
books/daglib/0067899,Patrik Jonsson,,,
books/daglib/0067899,Gunnar Övergaard,,,
books/daglib/0019849,Leszek Rutkowski,,,
books/daglib/0068474,Mechthild Scholl,,,
books/daglib/0068474,Heiko Lippold,,,
books/daglib/0068474,Jörg Hilgenfeldt,,,
books/daglib/0093697,Alex MacManus,,,
books/daglib/0093697,John Hunt,,,
books/daglib/0027227,Isaac E. Elishakoff,,,
books/daglib/0027227,Yiwei Li,,,
books/daglib/0027227,James H. Starnes,,,
books/daglib/0066847,Mark Halpern,,,
books/daglib/0019737,Katrin Eismann,,,
books/daglib/0019737,Sean Duggan,,,
books/daglib/0077428,David Bernard Alper Epstein,,,
books/daglib/0029285,Jono Bacon,,,
books/daglib/0036096,John M. Harris,,,
books/daglib/0036096,Jeffry L. Hirst,,,
books/daglib/0036096,Michael J. Mossinghoff,,,
books/daglib/0068852,Mike Johnson,,,
books/daglib/0071999,Steven H. Kim,,,
books/daglib/0013294,Venkat Subramaniam,,,
books/daglib/0007278,Thomas K. Huckle,,,
books/daglib/0007278,Stefan-Alexander Schneider,,,
books/daglib/0037638,Roland Glowinski,,,
books/daglib/0030200,Wilfrid Hodges,,,
books/daglib/0017657,Suzanne W. Dietrich,,,
books/daglib/0017657,Susan Darling Urban,,,
books/daglib/0031852,Maxim Chuprunov,,,
books/daglib/0015431,Edward A. Lee,,,
books/daglib/0015431,Pravin Varaiya,,,
books/daglib/0002767,Michael O'Rourke,,,
books/daglib/0025442,Ray Ison,,,
books/daglib/0091774,Ramin Yasdi,,,
books/daglib/0020714,Harold Davis,,,
books/daglib/0012754,Alan J. Laub,,,
books/daglib/0095109,Charles T. Meadow,,,
books/daglib/0023825,David Salomon,,,
books/daglib/0023825,Giovanni Motta,,,
books/daglib/0015642,David Thomas,,,
books/daglib/0015642,David Heinemeier Hansson,,,
books/daglib/0019748,Judith Mary Bishop,,,
books/daglib/0093537,Jürgen Eckerle,,,
books/daglib/0011786,Uwe Vigenschow,,,
books/daglib/0002936,Ian F. Darwin,,,
books/daglib/0029436,Marco Balduzzi,,,
books/daglib/0027592,Martin Bossert,,,
books/daglib/0024263,Subbu Allamaraju,,,
books/daglib/0017848,Danny Goodman,,,
books/daglib/0017848,Michael Morrison,,,
books/daglib/0089693,Christian Jacob,,,
books/daglib/0010849,István Gaál,,,
books/daglib/0016211,Roland Petrasch,,,
books/daglib/0016211,Oliver Meimberg,,,
books/daglib/0066881,W. Daniel Hillis,,,
books/daglib/0084624,Martín Abadi,,,
books/daglib/0084624,Luca Cardelli,,,
books/daglib/0006538,John Viega,,,
books/daglib/0006538,Matt Messier,,,
books/daglib/0006538,Pravir Chandra,,,
books/daglib/0012116,Robert Mecklenburg,,,
books/daglib/0006405,Simson L. Garfinkel,,,
books/daglib/0006405,Michael K. Mahoney,,,
books/daglib/0017824,Elmar Wolfstetter,,,
books/daglib/0072757,Peter Karow,,,
books/daglib/0033076,Robert Sedgewick,,,
books/daglib/0033076,Kevin Wayne,,,
books/daglib/0017982,Beniamino Di Martino,,,
books/daglib/0017982,Jack J. Dongarra,,,
books/daglib/0017982,Adolfy Hoisie,,,
books/daglib/0017982,Laurence Tianruo Yang,,,
books/daglib/0017982,Hans P. Zima,,,
books/daglib/0068070,John G. Hughes,,,
books/daglib/0018900,Danny Goodman,,,
books/daglib/0007433,Lionel Bening,,,
books/daglib/0007433,Harry Foster,,,
books/daglib/0012125,Derrick Story,,,
books/daglib/0017318,Gordon Rugg,,,
books/daglib/0017318,Marian Petre,,,
books/daglib/0069840,Graham M. Megson,,,
books/daglib/0015586,Stephen Teilhet,,,
books/daglib/0015586,Jay Hilyard,,,
books/daglib/0010053,Werner Herrmann,,,
books/daglib/0084817,Wolfram Koepf,,,
books/daglib/0010724,Paul Molitor,,,
books/daglib/0010724,Jörg Ritter,,,
books/daglib/0005441,Roland Hausser,,,
books/daglib/0031977,Franz Aurenhammer,,,
books/daglib/0031977,Rolf Klein,,,
books/daglib/0031977,Der-Tsai Lee,,,
books/daglib/0083195,Xiaoqing Cheng,,,
books/daglib/0014704,Christopher Wolf,,,
books/daglib/0082437,Gustavo Deco,,,
books/daglib/0082437,Dragan Obradovic,,,
books/daglib/0070183,Marylin M. Keller,,,
books/daglib/0070183,Kenneth C. Shumate,,,
books/daglib/0021442,Sascha Steinhoff,,,
books/daglib/0005561,Einar H. Fredriksson,,,
books/daglib/0007530,Dirk Vermeir,,,
books/daglib/0013980,Raimund Dachselt,,,
books/daglib/0071878,Timm Grams,,,
books/daglib/0072119,Rumen D. Andreev,,,
books/daglib/0084884,Paul DuBois,,,
books/daglib/0028483,Michael P. MacGrath,,,
books/daglib/0032302,Serkan Kiranyaz,,,
books/daglib/0032302,Turker Ince,,,
books/daglib/0032302,Moncef Gabbouj,,,0000-0002-9788-2323
books/daglib/0070524,Alan Burns,,,
books/daglib/0070524,Andy J. Wellings,,,
books/daglib/0084878,Richard T. Watson,,,
books/daglib/0072384,Peter G. Harrison,,,
books/daglib/0072384,Naresh M. Patel,,,
books/daglib/0080399,Jürgen Giesl,,,
books/daglib/0006406,Dave Taylor,,,
books/daglib/0006406,Jerry D. Peek,,,
books/daglib/0067075,Donald F. Stanat,,,
books/daglib/0067075,David F. McAllister,,,
books/daglib/0001082,Andreas Werner,,,
books/daglib/0098401,Kyle Loudon,,,
books/daglib/0083490,Reiner Horst,,,
books/daglib/0083490,Hoang Tuy,,,
books/daglib/0006230,Kim Topley,,,
books/daglib/0077762,Stuart J. Russell,,,
books/daglib/0077762,Peter Norvig,,,
books/daglib/0098266,Karl Moss,,,
books/daglib/0078669,Theodore Gyle Lewis,,,
books/daglib/0015918,Mikkel Aaland,,,
books/daglib/0070268,Ian Overington,,,
books/daglib/0006606,Martin Dugas,,,
books/daglib/0006606,Karin Schmidt,,,
books/daglib/0001896,Elizabeth D. Zwicky,,,
books/daglib/0001896,Simon Cooper,,,
books/daglib/0001896,D. Brent Chapman,,,
books/daglib/0040746,Ulrike Barthelmeß,,,
books/daglib/0040746,Ulrich Furbach,,,
books/daglib/0012784,Alex Martelli,,,
books/daglib/0012784,Anna Martelli Ravenscroft,,,
books/daglib/0012784,David Ascher,,,
books/daglib/0025540,Jacques Bertin,,,
books/daglib/0068009,Leo Geurts,,,
books/daglib/0068009,Lambert G. L. T. Meertens,,,
books/daglib/0068009,Steven Pemberton,,,
books/daglib/0071782,James B. Martin,,,
books/daglib/0071782,Kathleen Kavanagh Chapman,,,
books/daglib/0071782,Joe Leben,,,
books/daglib/0016626,Ulrich Nehmzow,,,
books/daglib/0081950,Martha C. Polson,,,
books/daglib/0081950,J. J. Richardson,,,
books/daglib/0031003,Milan Petkovic,,,
books/daglib/0031003,Willem Jonker,,,
books/daglib/0067795,Gerhard Rayna,,,
books/daglib/0077498,Robert L. Kruse,,,
books/daglib/0033273,Jan Marco Leimeister,,,
books/daglib/0014760,Markus Dahm,,,
books/daglib/0001381,Kristina Schädler,,,
books/daglib/0035343,Christoph Meinel,,,
books/daglib/0035343,Martin Mundhenk,,,
books/daglib/0037380,Douglas C. Montgomery,,,
books/daglib/0037380,Cheryl L. Jennings,,,
books/daglib/0037380,Michele E. Pfund,,,
books/daglib/0097890,Rainer Holve,,,
books/daglib/0009467,Wolfgang Emmerich,,,
books/daglib/0027525,Raffaele Cecco,,,
books/daglib/0011406,David M. Bourg,,,
books/daglib/0011406,Glenn Seemann,,,
books/daglib/0030402,Bastian Schäffer,,,
books/daglib/0072151,Paulo J. G. Lisboa,,,
books/daglib/0072151,Malcolm J. Taylor,,,
books/daglib/0067582,Paul J. Davies,,,
books/daglib/0067582,Nigel G. Backhurst,,,
books/daglib/0024707,Martin Eisemann,,,
books/daglib/0085289,Philipp Ackermann,,,
books/daglib/0022922,Alistair Croll,,,
books/daglib/0022922,Sean Power,,,
books/daglib/0081594,Gernot A. Fink,,,
books/daglib/0067694,Gabrielle Wiorkowski,,,
books/daglib/0067694,David Kull,,,
books/daglib/0088208,Cheng Hsu,,,
books/daglib/0098478,Britta Schinzel,,,
books/daglib/0098478,Herbert Klaeren,,,
books/daglib/0014182,Rolf Klaus,,,
books/daglib/0076177,Ulrich Rembold,,,
books/daglib/0076177,Paul Levi,,,
books/daglib/0090620,Stefan Jablonski,,,
books/daglib/0090620,Christoph Bussler,,,
books/daglib/0012645,David Flanagan,,,
books/daglib/0019575,Michael Richter,,,
books/daglib/0019575,Markus D. Flückiger,,,
books/daglib/0025964,Gerard O'Regan,,,
books/daglib/0093534,Christian Tietz,,,
books/daglib/0076837,Goong Chen,,,
books/daglib/0076837,Jianxin Zhou,,,
books/daglib/0066940,Stephen A. Ward,,,
books/daglib/0066940,Robert H. Halstead Jr.,,,
books/daglib/0025257,Carlo Curino,,,
books/daglib/0013532,Mark Egan,,,
books/daglib/0013532,Timothy C. Mathar,,,
books/daglib/0095111,Walter Huber,,,
books/daglib/0030766,Peter F. Linington,,,
books/daglib/0030766,Zoran Milosevic,,,
books/daglib/0030766,Akira Tanaka,,,
books/daglib/0030766,Antonio Vallecillo,,,
books/daglib/0028527,Sebastian Möller,,,
books/daglib/0098971,Weixiong Zhang,,,
books/daglib/0031007,Michael Friedewald,,,
books/daglib/0031007,Oliver Raabe,,,
books/daglib/0031007,Peter Georgieff,,,
books/daglib/0031007,Daniel J. Koch,,,
books/daglib/0031007,Peter Neuhäusler,,,
books/daglib/0030679,Dietmar Hildenbrand,,,
books/daglib/0020982,Gerard J. Holzmann,,,
books/daglib/0067814,Werner Sammer,,,
books/daglib/0067814,Heinz Schwärtzel,,,
books/daglib/0096913,Wilhelm Hasselbring,,,
books/daglib/0028890,Nicolas Bruno,,,
books/daglib/0082352,Wulf Alex,,,
books/daglib/0082352,Gerard Bernör,,,
books/daglib/0071021,Benjamin W. Wah,,,
books/daglib/0071021,Guo-Jie Li,,,
books/daglib/0032846,Matthias M. Hölzl,,,
books/daglib/0032846,Allaithy Raed,,,
books/daglib/0032846,Martin Wirsing,,,
books/daglib/0098527,Saburo Muroga,,,
books/daglib/0066738,Roger C. Schank,,,
books/daglib/0007922,Gerhard Lienemann,,,
books/daglib/0009521,Pierre Baldi,,,
books/daglib/0009521,Søren Brunak,,,
books/daglib/0068851,Manfred Weyerer,,,
books/daglib/0068851,Gerald Goldemund,,,
books/daglib/0035382,Michael Bader,,,
books/daglib/0067178,Gordon M. Mair,,,
books/daglib/0091993,Peter A. Gloor,,,
books/daglib/0098543,Wilhelm Weisweber,,,
books/daglib/0076705,André Heck,,,
books/daglib/0092164,Toshinori Munakata,,,
books/daglib/0082436,Axel Heilmann,,,
books/daglib/0076840,Larry C. Grove,,,
books/daglib/0071020,Marshall D. Abrams,,,
books/daglib/0071020,Ira W. Cotton,,,
books/daglib/0032638,Bhaskar Krishnamachari,,,
books/daglib/0016044,Nirmal K. Bose,,,
books/daglib/0019574,Ingo Melzer,,,
books/daglib/0012118,Robert Hoekman,,,
books/daglib/0034540,Oliver Kramer,,,
books/daglib/0015273,Esmond Pitt,,,
books/daglib/0095348,Martin Fowler,,,
books/daglib/0095348,Kendall Scott,,,
books/daglib/0089956,Abraham Silberschatz,,,
books/daglib/0089956,Peter Baer Galvin,,,
books/daglib/0091416,Henning Mittelbach,,,
books/daglib/0083695,Kevin Lano,,,
books/daglib/0031302,Tracey Ho,,,
books/daglib/0031302,Desmond S. Lun,,,
books/daglib/0018972,Philippe Besnard,,,
books/daglib/0033748,Samuel R. Buss,,,
books/daglib/0015639,Stéphane Ducasse,,,
books/daglib/0028671,Ekaterina Ovchinnikova,,,
books/daglib/0000749,Charles E. Spurgeon,,,
books/daglib/0009510,Preston Gralla,,,
books/daglib/0078670,Robert L. Libbey,,,
books/daglib/0024011,Ernst M. Kussul,,,
books/daglib/0024011,Tatiana Baidyk,,,
books/daglib/0024011,Donald C. Wunsch,,,
books/daglib/0078656,,,,
books/daglib/0095720,Michael Haag,,,
books/daglib/0025428,Axel Roch,,,
books/daglib/0077661,Ian Hugo,,,
books/daglib/0014070,Jörg Roth,,,
books/daglib/0098545,Deborah Beacham,,,
books/daglib/0098545,Walton Beacham,,,
books/daglib/0022755,Rick Rogers,,,
books/daglib/0022755,John Lombardo,,,
books/daglib/0022755,Zigurd Mednieks,,,
books/daglib/0022755,Blake Meike,,,
books/daglib/0084673,László Böszörményi,,,
books/daglib/0084673,Carsten Weich,,,
books/daglib/0007178,Jesse Liberty,,,
books/daglib/0068838,Doug DeGroot,,,
books/daglib/0068838,Gary Lindstrom,,,
books/daglib/0022258,Xi-Ren Cao,,,
books/daglib/0024016,Alessandro Aldini,,,0000-0002-7250-5011
books/daglib/0024016,Marco Bernardo,,,0000-0003-0267-6170
books/daglib/0024016,Flavio Corradini,,,
books/daglib/0068877,John E. Pearson,,,
books/daglib/0023630,Tim Riley,,,
books/daglib/0023630,Adam Goucher,,,
books/daglib/0072754,Friedrich L. Bauer,,,
books/daglib/0004085,Paul Albitz,,,
books/daglib/0004085,Cricket Liu,,,
books/daglib/0019818,Manuel Mogollon,,,
books/daglib/0034478,Gabriele Eichfelder,,,
books/daglib/0067428,Alan S. Fisher,,,
books/daglib/0070934,William Aspray,,,
books/daglib/0092265,C. Paul Allen,,,
books/daglib/0067761,Jochen Platz,,,
books/daglib/0067761,Hermann J. Schmelzer,,,
books/daglib/0089699,Andreas Arning,,,
books/daglib/0068842,Jo A. Lawless,,,
books/daglib/0068842,Molly M. Miller,,,
books/daglib/0073032,Alistair Sinclair,,,
books/daglib/0001085,Nimal Nissanke,,,
books/daglib/0020575,Thomas Brinkhoff,,,
books/daglib/0081754,Guang R. Gao,,,
books/daglib/0081754,Lubomir Bic,,,
books/daglib/0081754,Jean-Luc Gaudiot,,,
books/daglib/0098604,Matt Welsh,,,
books/daglib/0098604,Matthias Kalle Dalheimer,,,
books/daglib/0098604,Lar Kaufman,,,
books/daglib/0025175,Mark Levene,,,
books/daglib/0067891,Egon Börger,,,
books/daglib/0005201,Georg Erwin Thaller,,,
books/daglib/0040378,Chi Tat Chong,,,
books/daglib/0040378,Liang Yu,,,
books/daglib/0002205,Jinjer Simon,,,
books/daglib/0014674,Klaus Mainzer,,,
books/daglib/0012880,Dirk Hachenberger,,,
books/daglib/0018626,Colin Moock,,,
books/daglib/0006619,Daniel Amor,,,
books/daglib/0082274,Stephen J. Cannan,,,
books/daglib/0082274,Gerard A. Otten,,,
books/daglib/0099147,Robert Eckstein,,,
books/daglib/0099147,David Collier-Brown,,,
books/daglib/0099147,Peter Kelly,,,
books/daglib/0030378,Eric Hilgendorf,,,
books/daglib/0030378,Brian Valerius,,,
books/daglib/0024909,Cédric Pralet,,,
books/daglib/0024909,Thomas Schiex,,,
books/daglib/0024909,Gérard Verfaillie,,,
books/daglib/0072434,Alan Burns,,,
books/daglib/0072434,Geoffrey Davies,,,
books/daglib/0029575,Randal L. Schwartz,,,
books/daglib/0029575,Brian D. Foy,,,
books/daglib/0029575,Tom Phoenix,,,
books/daglib/0067094,James R. Pinkert,,,
books/daglib/0067094,Larry L. Wear,,,
books/daglib/0015810,Robert F. Beeger,,,
books/daglib/0015810,Arno Haase,,,
books/daglib/0015810,Stefan Roock,,,
books/daglib/0015810,Sebastian Sanitz,,,
books/daglib/0032310,Jiyin He,,,
books/daglib/0081889,Michael Kofler,,,
books/daglib/0067653,Carl August Zehnder,,,
books/daglib/0072878,Jaap A. Kaandorp,,,
books/daglib/0029106,Hella Seebach,,,
books/daglib/0028794,Saul Greenberg,,,
books/daglib/0028794,Sheelagh Carpendale,,,
books/daglib/0028794,Nicolai Marquardt,,,
books/daglib/0028794,Bill Buxton,,,
books/daglib/0067177,Francis L. N.-Nagy,,,
books/daglib/0067177,Andreas Siegler,,,
books/daglib/0076959,Curt Schimmel,,,
books/daglib/0081900,Jörn Borgert,,,
books/daglib/0081900,Heiner Schwarze,,,
books/daglib/0010535,Christian Mehrwald,,,
books/daglib/0085237,Horst Rinne,,,
books/daglib/0035743,Willem Conradie,,,
books/daglib/0035743,Valentin Goranko,,,
books/daglib/0035743,Claudette Robinson,,,
books/daglib/0087370,Bob Schmitt,,,
books/daglib/0007490,Seyed H. Roosta,,,
books/daglib/0017773,Oliver Schliebusch,,,
books/daglib/0017773,Heinrich Meyr,,,
books/daglib/0017773,Rainer Leupers,,,
books/daglib/0016792,Lutz J. Heinrich,,,
books/daglib/0016792,Armin Heinzl,,,
books/daglib/0016792,Friedrich Roithmayr,,,
books/daglib/0085625,Alexander Leitsch,,,
books/daglib/0027361,Petra Hofstedt,,,
books/daglib/0088654,Gerhard X. Ritter,,,
books/daglib/0088654,Joseph N. Wilson,,,
books/daglib/0097863,David Salomon,,,
books/daglib/0016230,Guy Lemieux,,,
books/daglib/0016230,David A. Lewis,,,
books/daglib/0016169,Damian Conway,,,
books/daglib/0016169,Curtis Poe,,,
books/daglib/0035159,Yosef Yomdin,,,
books/daglib/0035159,Georges Comte,,,
books/daglib/0031391,Daniel Schall,,,
books/daglib/0028560,Dux Raymond Sy,,,
