EDITOR_KEY,EDITOR_NAME,EDITOR_AUX,EDITOR_ORCID
series/sci/2010-263,Janusz Kacprzyk,,
series/sci/2013-505,Sima Uyar,,
series/sci/2013-505,Ender Özcan,,
series/sci/2013-505,Neil Urquhart,,
series/sci/2008-158,Marina L. Gavrilova,,
series/sci/2010-261,Nadia Nedjah,,
series/sci/2010-261,Leandro dos Santos Coelho,,
series/sci/2010-261,Luiza de Macedo Mourelle,,
series/sci/2009-252,Ngoc Thanh Nguyen,,
series/sci/2009-252,Edward Szczerbicki,,
series/sci/2008-98,Ashish Ghosh,,
series/sci/2008-98,Satchidananda Dehuri,,
series/sci/2008-98,Susmita Ghosh,,
series/sci/2014-514,Colette Faucher,,
series/sci/2014-514,Lakhmi C. Jain,,
series/sci/2007-37,Jie Lu,,
series/sci/2007-37,Guangquan Zhang,,
series/sci/2007-37,Da Ruan 0001,,
series/sci/2013-466,Sukhan Lee,,
series/sci/2013-466,Kwang-Joon Yoon,,
series/sci/2013-466,Jangmyung Lee,,
series/sci/2006-22,Nadia Nedjah,,
series/sci/2006-22,Luiza de Macedo Mourelle,,
series/sci/2006-22,Enrique Alba,,
series/sci/2008-149,Roger Y. Lee,,
series/sci/2008-154,Oscar Castillo,,
series/sci/2008-154,Patricia Melin,,
series/sci/2008-154,Janusz Kacprzyk,,
series/sci/2008-154,Witold Pedrycz,,
series/sci/2012-401,Piotr Lipinski,,
series/sci/2012-401,Konrad Swirski,,
series/sci/2014-540,Zeashan Hameed Khan,,
series/sci/2014-540,A. B. M. Shawkat Ali,,
series/sci/2014-540,Zahid Riaz,,
series/sci/2007-35,Ke Chen 0001,,
series/sci/2007-35,Lipo Wang,,
series/sci/2005-5,Da Ruan 0001,,
series/sci/2005-5,Guoqing Chen,,
series/sci/2005-5,Etienne E. Kerre,,
series/sci/2005-5,Geert Wets,,
series/sci/2011-346,Weisi Lin,,
series/sci/2011-346,Dacheng Tao,,
series/sci/2011-346,Janusz Kacprzyk,,
series/sci/2011-346,Zhu Li,,
series/sci/2011-346,Ebroul Izquierdo,,
series/sci/2011-346,Haohong Wang,,
series/sci/2012-374,Dimitri Plemenos,,
series/sci/2012-374,Georgios Miaoulis,,
series/sci/2015-600,Krzysztof Pancerz,,
series/sci/2015-600,Elena Zaitseva,,
series/sci/2011-350,Thanasis Daradoumis,,0000-0001-9362-4469
series/sci/2011-350,Santi Caballé,,
series/sci/2011-350,Angel A. Juan,,0000-0003-1392-1776
series/sci/2011-350,Fatos Xhafa,,
series/sci/2008-122,Tomasz G. Smolinski,,
series/sci/2008-122,Mariofanna G. Milanova,,
series/sci/2008-122,Aboul Ella Hassanien,,
series/sci/2013-411,Roberto Cipolla,,
series/sci/2013-411,Sebastiano Battiato,,
series/sci/2013-411,Giovanni Maria Farinella,,
series/sci/2008-123,Shuichi Iwata,,
series/sci/2008-123,Yukio Ohsawa,,
series/sci/2008-123,Shusaku Tsumoto,,
series/sci/2008-123,Ning Zhong 0001,,
series/sci/2008-123,Yong Shi,,
series/sci/2008-123,Lorenzo Magnani,,
series/sci/2007-48,Hiro Yoshida,,
series/sci/2007-48,Ashlesha Jain,,
series/sci/2007-48,Ajita Ichalkaranje,,
series/sci/2007-48,Lakhmi C. Jain,,
series/sci/2007-48,Nikhil Ichalkaranje,,
series/sci/2007-54,Fernando G. Lobo,,
series/sci/2007-54,Cláudio F. Lima,,
series/sci/2007-54,Zbigniew Michalewicz,,
series/sci/2008-85,Arpad Kelemen,,
series/sci/2008-85,Ajith Abraham,,
series/sci/2008-85,Yulan Liang,,
series/sci/2007-42,Bernd J. Krämer,,
series/sci/2007-42,Wolfgang A. Halang,,
series/sci/2007-72,Raymond S. T. Lee,,
series/sci/2007-72,Vincenzo Loia,,
series/sci/2010-287,Dan Schonfeld,,
series/sci/2010-287,Caifeng Shan,,
series/sci/2010-287,Dacheng Tao,,
series/sci/2010-287,Liang Wang 0001,,
series/sci/2012-383,Takayuki Ito,,
series/sci/2012-383,Minjie Zhang,,
series/sci/2012-383,Valentin Robu,,
series/sci/2012-383,Shaheen Fatima,,
series/sci/2012-383,Tokuro Matsuo,,
series/sci/2014-559,Zdzislaw S. Hippe,,
series/sci/2014-559,Juliusz L. Kulikowski,,
series/sci/2014-559,Teresa Mroczek,,
series/sci/2014-559,Jerzy Wtorek,,
series/sci/2008-83,Bhanu Prasad,,
series/sci/2008-83,S. R. Mahadeva Prasanna,,
series/sci/2013-417,Valentina Emilia Balas,,0000-0003-0885-1283
series/sci/2013-417,János C. Fodor,,
series/sci/2013-417,Annamária R. Várkonyi-Kóczy,,
series/sci/2010-279,Manolis Wallace,,
series/sci/2010-279,Ioannis Anagnostopoulos,,
series/sci/2010-279,Phivos Mylonas,,
series/sci/2010-279,Mária Bieliková,,
series/sci/2010-275,Dilip Kumar Pratihar,,
series/sci/2010-275,Lakhmi C. Jain,,
series/sci/2012-396,Marielba Zacarias,,
series/sci/2012-396,José Valente de Oliveira,,
series/sci/2014-547,Oscar Castillo,,0000-0002-7385-5689
series/sci/2014-547,Patricia Melin,,
series/sci/2014-547,Witold Pedrycz,,
series/sci/2014-547,Janusz Kacprzyk,,
series/sci/2008-114,Christian Blum 0001,,
series/sci/2008-114,María J. Blesa Aguilera,,
series/sci/2008-114,Andrea Roli,,
series/sci/2008-114,Michael Sampels,,
series/sci/2011-340,Heinrich Hussmann,,
series/sci/2011-340,Gerrit Meixner,,
series/sci/2011-340,Detlef Zuehlke,,
series/sci/2009-202,Aboul Ella Hassanien,,
series/sci/2009-202,Ajith Abraham,,
series/sci/2009-202,Francisco Herrera,,
series/sci/2010-281,Robert Babuska,,
series/sci/2010-281,Frans C. A. Groen,,
series/sci/2010-283,Ngoc Thanh Nguyen,,
series/sci/2010-283,Radoslaw Katarzyniak,,
series/sci/2010-283,Shyi-Ming Chen,,
series/sci/2007-66,Lakhmi C. Jain,,
series/sci/2007-66,Vasile Palade,,
series/sci/2007-66,Dipti Srinivasan,,
series/sci/2012-370,Alexander Mehler,,
series/sci/2012-370,Kai-Uwe Kühnberger,,
series/sci/2012-370,Henning Lobin,,
series/sci/2012-370,Harald Lüngen,,
series/sci/2012-370,Angelika Storrer,,
series/sci/2012-370,Andreas Witt,,
series/sci/2007-40,Gregory Levitin,,
series/sci/2012-394,David A. Elizondo,,
series/sci/2012-394,Agusti Solanas,,
series/sci/2012-394,Antoni Martínez-Ballesté,,
series/sci/2014-532,Roberto Cipolla,,
series/sci/2014-532,Sebastiano Battiato,,
series/sci/2014-532,Giovanni Maria Farinella,,
series/sci/2013-418,Ioannis Anagnostopoulos,,
series/sci/2013-418,Mária Bieliková,,
series/sci/2013-418,Phivos Mylonas,,
series/sci/2013-418,Nicolas Tsapatsoulis,,
series/sci/2008-88,Tina Yu,,
series/sci/2008-88,Lawrence Davis,,
series/sci/2008-88,Cem M. Baydar,,
series/sci/2008-88,Rajkumar Roy,,
series/sci/2008-125,Larry Bull,,
series/sci/2008-125,Ester Bernadó-Mansilla,,
series/sci/2008-125,John H. Holmes,,
series/sci/2014-526,Witold Pedrycz,,
series/sci/2014-526,Shyi-Ming Chen,,
series/sci/2013-434,El-Ghazali Talbi,,
series/sci/2013-506,Sheryl Brahnam,,
series/sci/2013-506,Lakhmi C. Jain,,
series/sci/2013-506,Loris Nanni,,
series/sci/2013-506,Alessandra Lumini,,
series/sci/2011-373,Oleg Okun,,0000-0003-1211-4024
series/sci/2011-373,Giorgio Valentini,,
series/sci/2011-373,Matteo Ré,,
series/sci/2011-358,Norbert Jankowski,,
series/sci/2011-358,Wlodzislaw Duch,,
series/sci/2011-358,Krzysztof Grabczewski,,
series/sci/2008-100,Anthony Brabazon,,
series/sci/2008-100,Michael O'Neill,,
series/sci/2013-459,Kyandoghere Kyamakya,,
series/sci/2013-459,Wolfgang A. Halang,,
series/sci/2013-459,Wolfgang Mathis,,
series/sci/2013-459,Jean Chamberlain Chedjou,,
series/sci/2013-459,Zhong Li,,
series/sci/2006-13,Nadia Nedjah,,
series/sci/2006-13,Luiza de Macedo Mourelle,,
series/sci/2006-13,Ajith Abraham,,
series/sci/2011-328,Raoul Huys,,
series/sci/2011-328,Viktor K. Jirsa,,
series/sci/2008-156,Dawn E. Holmes,,
series/sci/2008-156,Lakhmi C. Jain,,
series/sci/2010-262,Jacek Koronacki,,
series/sci/2010-262,Zbigniew W. Ras,,
series/sci/2010-262,Slawomir T. Wierzchon,,
series/sci/2010-262,Janusz Kacprzyk,,
series/sci/2015-607,Yacine Laalaoui,,
series/sci/2015-607,Nizar Bouguila,,
series/sci/2015-578,Roger Lee,,
series/sci/2013-427,Xin-She Yang,,
series/sci/2014-537,Rafael Espín,,
series/sci/2014-537,Rafael Bello Pérez,,
series/sci/2014-537,Angel Cobo,,
series/sci/2014-537,Jorge Marx Gómez,,
series/sci/2014-537,Ariel Racet Valdés,,
series/sci/2014-548,Henri Prade,,
series/sci/2014-548,Gilles Richard,,
series/sci/2007-70,Javaan S. Chahl,,
series/sci/2007-70,Lakhmi C. Jain,,
series/sci/2007-70,Akiko Mizutani,,
series/sci/2007-70,Mika Sato-Ilic,,
series/sci/2009-254,Kyandoghere Kyamakya,,
series/sci/2009-254,Wolfgang A. Halang,,
series/sci/2009-254,Herwig Unger,,
series/sci/2009-254,Jean Chamberlain Chedjou,,
series/sci/2009-254,Nikolai F. Rulkov,,
series/sci/2009-254,Zhong Li,,
series/sci/2011-359,Xin-She Yang,,
series/sci/2011-359,Slawomir Koziel,,
series/sci/2010-317,Roger Y. Lee,,
series/sci/2015-583,Van-Nam Huynh,,
series/sci/2015-583,Vladik Kreinovich,,
series/sci/2015-583,Songsak Sriboonchitta,,
series/sci/2015-583,Komsan Suriya,,
series/sci/2008-137,Lakhmi C. Jain,,
series/sci/2008-137,Mika Sato-Ilic,,
series/sci/2008-137,Maria Virvou,,
series/sci/2008-137,George A. Tsihrintzis,,
series/sci/2008-137,Valentina Emilia Balas,,
series/sci/2008-137,Canicious Abeynayake,,
series/sci/2015-567,Guillermo Navarro-Arribas,,0000-0003-3535-942X
series/sci/2015-567,Vicenç Torra,,
series/sci/2008-135,Hsinchun Chen,,
series/sci/2008-135,Christopher C. Yang,,
series/sci/2010-278,Takahiro Hara,,
series/sci/2010-278,Vladimir Zadorozhny,,
series/sci/2010-278,Erik Buchmann,,
series/sci/2014-546,Nik Bessis,,0000-0002-6013-3935
series/sci/2014-546,Ciprian Dobre,,
series/sci/2009-168,Andreas Tolk,,
series/sci/2009-168,Lakhmi C. Jain,,
series/sci/2010-274,Zbigniew W. Ras,,
series/sci/2010-274,Alicja Wieczorkowska,,
series/sci/2014-544,Theodor Borangiu,,
series/sci/2014-544,Damien Trentesaux,,0000-0003-2489-6203
series/sci/2014-544,André Thomas,,
series/sci/2011-354,Ljupco Kocarev,,
series/sci/2011-354,Shiguo Lian,,
series/sci/2010-289,Anne Håkansson,,
series/sci/2010-289,Ronald L. Hartung,,
series/sci/2010-289,Ngoc Thanh Nguyen,,
series/sci/2014-541,Robert Bembenik,,
series/sci/2014-541,Lukasz Skonieczny,,
series/sci/2014-541,Henryk Rybinski,,
series/sci/2014-541,Marzena Kryszkiewicz,,
series/sci/2014-541,Marek Niezgódka,,
series/sci/2008-153,Carlos Cotta,,
series/sci/2008-153,Jano I. van Hemert,,
series/sci/2009-203,Ajith Abraham,,
series/sci/2009-203,Aboul Ella Hassanien,,
series/sci/2009-203,Patrick Siarry,,
series/sci/2009-203,Andries Petrus Engelbrecht,,0000-0002-0242-3539
series/sci/2006-25,Zoltán Ésik,,
series/sci/2006-25,Carlos Martín-Vide,,
series/sci/2006-25,Victor Mitrana,,
series/sci/2009-165,Djamel A. Zighed,,
series/sci/2009-165,Shusaku Tsumoto,,
series/sci/2009-165,Zbigniew W. Ras,,
series/sci/2009-165,Hakim Hacid,,
series/sci/2011-327,Slawomir Wiak,,
series/sci/2011-327,Ewa Napieralska-Juszczak,,
series/sci/2007-61,Jacques Teller,,
series/sci/2007-61,John R. Lee,,
series/sci/2007-61,Catherine Roussey,,
series/sci/2012-409,Caifeng Shan,,
series/sci/2012-409,Fatih Porikli,,
series/sci/2012-409,Tao Xiang,,
series/sci/2012-409,Shaogang Gong,,
series/sci/2007-63,Wlodzislaw Duch,,
series/sci/2007-63,Jacek Mandziuk,,
series/sci/2006-23,Mark Last,,
series/sci/2006-23,Piotr S. Szczepaniak,,
series/sci/2006-23,Zeev Volkovich,,
series/sci/2006-23,Abraham Kandel,,
series/sci/2008-90,Simone Marinai,,
series/sci/2008-90,Hiromichi Fujisawa,,
series/sci/2010-269,Francisco Fernández de Vega,,
series/sci/2010-269,Erick Cantú-Paz,,
series/sci/2011-332,Jianguo Zhang,,
series/sci/2011-332,Ling Shao,,
series/sci/2011-332,Lei Zhang,,
series/sci/2011-332,Graeme A. Jones,,
series/sci/2007-64,Lorenzo Magnani,,
series/sci/2007-64,Ping Li 0010,,
series/sci/2007-67,Vassilis G. Kaburlasos,,
series/sci/2007-67,Gerhard X. Ritter,,
series/sci/2009-221,Tassilo Pellegrini,,
series/sci/2009-221,Sören Auer,,
series/sci/2009-221,Klaus Tochtermann,,
series/sci/2009-221,Sebastian Schaffert,,
series/sci/2011-352,Nik Bessis,,
series/sci/2011-352,Fatos Xhafa,,
series/sci/2013-504,Mirsad Hadzikadic,,
series/sci/2013-504,Sean O'Brien,,
series/sci/2013-504,Moutaz Khouja,,
series/sci/2008-97,Gloria E. Phillips-Wren,,
series/sci/2008-97,Nikhil Ichalkaranje,,
series/sci/2008-97,Lakhmi C. Jain,,
series/sci/2017-667,Patricia Melin,,
series/sci/2017-667,Oscar Castillo,,
series/sci/2017-667,Janusz Kacprzyk,,
series/sci/2014-557,Taras Kowaliw,,
series/sci/2014-557,Nicolas Bredeche,,
series/sci/2014-557,René Doursat,,
series/sci/2012-408,Thanasis Daradoumis,,0000-0001-9362-4469
series/sci/2012-408,Stavros N. Demetriadis,,
series/sci/2012-408,Fatos Xhafa,,
series/sci/2010-312,Patricia Melin,,
series/sci/2010-312,Janusz Kacprzyk,,
series/sci/2010-312,Witold Pedrycz,,
series/sci/2008-94,Arpad Kelemen,,
series/sci/2008-94,Ajith Abraham,,
series/sci/2008-94,Yuehui Chen,,
series/sci/2013-447,Emilia Tantar,,
series/sci/2013-447,Alexandru-Adrian Tantar,,
series/sci/2013-447,Pascal Bouvry,,0000-0001-9338-2834
series/sci/2013-447,Pierre Del Moral,,
series/sci/2013-447,Pierrick Legrand,,
series/sci/2013-447,Carlos A. Coello Coello,,
series/sci/2013-447,Oliver Schütze,,
series/sci/2015-579,Maria Mach-Król,,
series/sci/2015-579,Celina M. Olszak,,
series/sci/2015-579,Tomasz Pelech-Pilichowski,,
series/sci/2014-499,Stanislaw Ambroszkiewicz,,
series/sci/2014-499,Jerzy Brzezinski,,
series/sci/2014-499,Wojciech Cellary,,
series/sci/2014-499,Adam Grzech,,
series/sci/2014-499,Krzysztof Zielinski,,
series/sci/2006-34,Ajith Abraham,,
series/sci/2006-34,Crina Grosan,,
series/sci/2006-34,Vitorino Ramos,,
series/sci/2015-566,Roger Y. Lee,,
series/sci/2015-606,Radim Bris,,
series/sci/2015-606,Jaroslav Majernik,,
series/sci/2015-606,Krzysztof Pancerz,,
series/sci/2015-606,Elena Zaitseva,,
series/sci/2007-44,Nadia Nedjah,,
series/sci/2007-44,Luiza de Macedo Mourelle,,
series/sci/2007-44,Mario Neto Borges,,
series/sci/2007-44,Nival Nunesde Almeida,,
series/sci/2011-331,Athena Vakali,,
series/sci/2011-331,Lakhmi C. Jain,,
series/sci/2007-39,Gregory Levitin,,
series/sci/2009-192,Agus Budiyono,,
series/sci/2009-192,T. Bambang Riyanto,,
series/sci/2009-192,Endra Joelianto,,
series/sci/2015-574,Oscar Castillo,,
series/sci/2015-574,Patricia Melin,,
series/sci/2012-416,Aleksander Byrski,,
series/sci/2012-416,Zuzana Oplatková,,
series/sci/2012-416,Marco Carvalho,,0000-0002-2354-9640
series/sci/2012-416,Marek Kisiel-Dorohinicki,,
series/sci/2007-71,Norio Baba,,
series/sci/2007-71,Lakhmi C. Jain,,
series/sci/2007-71,Hisashi Handa,,
series/sci/2011-357,Nadia Nedjah,,
series/sci/2011-357,Leandro dos Santos Coelho,,
series/sci/2011-357,Viviana Cocco Mariani,,
series/sci/2011-357,Luiza de Macedo Mourelle,,
series/sci/2013-479,Ngoc Thanh Nguyen,,
series/sci/2013-479,Tien Van Do,,
series/sci/2013-479,Hoai An Le Thi,,
series/sci/2010-282,Husrev T. Sencar,,
series/sci/2010-282,Sergio A. Velastin,,
series/sci/2010-282,Nikolaos Nikolaidis,,
series/sci/2010-282,Shiguo Lian,,
series/sci/2006-16,Yaochu Jin,,
series/sci/2012-384,Daphna Weinshall,,
series/sci/2012-384,Jörn Anemüller,,
series/sci/2012-384,Luc J. Van Gool,,
series/sci/2009-167,,,
series/sci/2007-69,Falko Dressler,,
series/sci/2007-69,Iacopo Carreras,,
series/sci/2009-224,Amandeep S. Sidhu,,0000-0001-8231-9821
series/sci/2009-224,Tharam S. Dillon,,
series/sci/2009-246,Thanasis Daradoumis,,0000-0001-9362-4469
series/sci/2009-246,Santi Caballé,,0000-0002-2490-6830
series/sci/2009-246,Joan Manuel Marquès,,
series/sci/2009-246,Fatos Xhafa,,
series/sci/2005-8,Srikanta Patnaik,,
series/sci/2005-8,Lakhmi C. Jain,,
series/sci/2005-8,Spyros G. Tzafestas,,
series/sci/2005-8,Germano Resconi,,
series/sci/2005-8,Amit Konar,,
series/sci/2016-639,Witold Pedrycz,,
series/sci/2016-639,Shyi-Ming Chen,,
series/sci/2009-258,Leonardo Franco,,
series/sci/2009-258,David A. Elizondo,,
series/sci/2009-258,José M. Jerez,,
series/sci/2009-205,Ajith Abraham,,
series/sci/2009-205,Aboul Ella Hassanien,,
series/sci/2009-205,Václav Snásel,,
series/sci/2011-362,Pascal Bouvry,,
series/sci/2011-362,Horacio González-Vélez,,
series/sci/2011-362,Joanna Kolodziej,,
series/sci/2009-245,Oleg Okun,,0000-0003-1211-4024
series/sci/2009-245,Giorgio Valentini,,
series/sci/2008-115,John Fulcher,,
series/sci/2008-115,Lakhmi C. Jain,,
series/sci/2007-52,Abraham Kandel,,
series/sci/2007-52,Horst Bunke,,
series/sci/2007-52,Mark Last,,
series/sci/2010-267,Ivan Zelinka,,
series/sci/2010-267,Sergej Celikovský,,0000-0002-9694-0528
series/sci/2010-267,Hendrik Richter,,
series/sci/2010-267,Guanrong Chen,,
series/sci/2015-581,Ahmad Taher Azar,,
series/sci/2015-581,Sundarapandian Vaidyanathan,,0000-0003-4696-908X
series/sci/2016-637,Xin-She Yang,,
series/sci/2013-497,Olivier Pivert,,
series/sci/2013-497,Slawomir Zadrozny,,
series/sci/2009-248,Chee Peng Lim,,
series/sci/2009-248,Lakhmi C. Jain,,
series/sci/2009-248,Satchidananda Dehuri,,
series/sci/2008-91,Horst Bunke,,
series/sci/2008-91,Abraham Kandel,,
series/sci/2008-91,Mark Last,,
series/sci/2005-7,Bruno Apolloni,,
series/sci/2005-7,Ashish Ghosh,,
series/sci/2005-7,Ferda Nur Alpaslan,,
series/sci/2005-7,Lakhmi C. Jain,,
series/sci/2005-7,Srikanta Patnaik,,
series/sci/2013-404,Ahmad Taher Azar,,0000-0002-7869-6373
series/sci/2007-57,Nadia Nedjah,,
series/sci/2007-57,Ajith Abraham,,
series/sci/2007-57,Luiza de Macedo Mourelle,,
series/sci/2013-473,Roumen Kountchev,,0000-0003-2851-3951
series/sci/2013-473,Barna Iantovics,,
series/sci/2011-366,Mario Köppen,,
series/sci/2011-366,Gerald Schaefer,,
series/sci/2011-366,Ajith Abraham,,
series/sci/2007-43,Fabrice Guillet,,
series/sci/2007-43,Howard J. Hamilton,,
series/sci/2009-208,Roger Y. Lee,,
series/sci/2009-208,Gongzhu Hu,,
series/sci/2009-208,Huaikou Miao,,
series/sci/2015-604,Anis Koubâa,,
series/sci/2015-604,J. Ramiro Martinez de Dios,,
series/sci/2009-161,Francisco Baptista Pereira,,
series/sci/2009-161,Jorge Tavares,,
series/sci/2008-80,Joachim Diederich,,
series/sci/2011-318,Oscar Castillo,,
series/sci/2011-318,Janusz Kacprzyk,,
series/sci/2011-318,Witold Pedrycz,,
series/sci/2010-272,Carlos A. Coello Coello,,
series/sci/2010-272,Clarisse Dhaenens,,
series/sci/2010-272,Laetitia Jourdan,,0000-0002-4170-6830
series/sci/2007-59,Andrzej P. Wierzbicki,,
series/sci/2007-59,Yoshiteru Nakamori,,
series/sci/2015-598,Dariusz Barbucha,,
series/sci/2015-598,Ngoc Thanh Nguyen,,
series/sci/2015-598,John Batubara,,
series/sci/2007-36,Ildar Z. Batyrshin,,
series/sci/2007-36,Janusz Kacprzyk,,
series/sci/2007-36,Leonid Sheremetov,,
series/sci/2007-36,Lotfi A. Zadeh,,
series/sci/2010-273,Fatos Xhafa,,0000-0001-6569-5497
series/sci/2010-273,Santi Caballé,,0000-0002-2490-6830
series/sci/2010-273,Ajith Abraham,,
series/sci/2010-273,Thanasis Daradoumis,,0000-0001-9362-4469
series/sci/2010-273,Angel Alejandro Juan Perez,,
series/sci/2013-435,Takayuki Ito,,
series/sci/2015-602,Mohamed Medhat Gaber,,0000-0003-0339-4474
series/sci/2015-602,Mihaela Cocea,,
series/sci/2015-602,Nirmalie Wiratunga,,0000-0003-4040-2496
series/sci/2015-602,Ayse Göker,,0000-0002-4462-5489
series/sci/2016-605,Stan Matwin,,0000-0001-6629-8434
series/sci/2016-605,Jan Mielniczuk,,
series/sci/2008-93,Manolis Wallace,,
series/sci/2008-93,Marios C. Angelides,,
series/sci/2008-93,Phivos Mylonas,,
series/sci/2008-131,Roger Y. Lee,,
series/sci/2008-131,Haeng-Kon Kim,,
series/sci/2006-33,Martin Pelikan,,
series/sci/2006-33,Kumara Sastry,,
series/sci/2006-33,Erick Cantú-Paz,,
series/sci/2015-563,Ronald R. Yager,,
series/sci/2015-563,Marek Z. Reformat,,
series/sci/2015-563,Naif Alajlan,,
series/sci/2012-395,Srikanta Patnaik,,
series/sci/2012-395,Yeon-Mo Yang,,
series/sci/2011-356,Slawomir Koziel,,
series/sci/2011-356,Xin-She Yang,,
series/sci/2008-79,Xing Cai,,
series/sci/2008-79,T.-C. Jim Yeh,,
series/sci/2005-6,Tsau Young Lin,,
series/sci/2005-6,Setsuo Ohsuga,,
series/sci/2005-6,Churn-Jung Liau,,
series/sci/2005-6,Xiaohua Hu,,
series/sci/2005-6,Shusaku Tsumoto,,
series/sci/2014-536,Anthony Lewis Brooks,,0000-0003-1334-6230
series/sci/2014-536,Sheryl Brahnam,,
series/sci/2014-536,Lakhmi C. Jain,,
series/sci/2007-46,Valentina V. Zharkova,,
series/sci/2007-46,Lakhmi C. Jain,,
series/sci/2013-451,Oscar Castillo,,
series/sci/2013-451,Patricia Melin,,
series/sci/2013-451,Janusz Kacprzyk,,
series/sci/2009-250,Raymond Chiong,,
series/sci/2009-250,Sandeep Dhakal,,
series/sci/2012-390,Robert Bembenik,,
series/sci/2012-390,Lukasz Skonieczny,,
series/sci/2012-390,Henryk Rybinski,,
series/sci/2012-390,Marek Niezgódka,,
series/sci/2007-77,Barbara Hammer,,
series/sci/2007-77,Pascal Hitzler,,
series/sci/2009-256,Patricia Melin,,
series/sci/2009-256,Janusz Kacprzyk,,
series/sci/2009-256,Witold Pedrycz,,
series/sci/2008-127,Régis Gras,,
series/sci/2008-127,Einoshin Suzuki,,
series/sci/2008-127,Fabrice Guillet,,
series/sci/2008-127,Filippo Spagnolo,,
series/sci/2008-113,Gemma Bel Enguix,,
series/sci/2008-113,Maria Dolores Jiménez-López,,
series/sci/2008-113,Carlos Martín-Vide,,
series/sci/2013-458,Adam Przepiórkowski,,
series/sci/2013-458,Maciej Piasecki,,
series/sci/2013-458,Krzysztof Jassem,,
series/sci/2013-458,Piotr Fuglewicz,,
series/sci/2009-251,Zbigniew W. Ras,,
series/sci/2009-251,William Ribarsky,,
series/sci/2009-182,Andrzej Bargiela,,
series/sci/2009-182,Witold Pedrycz,,
series/sci/2010-260,Edward Szczerbicki,,
series/sci/2010-260,Ngoc Thanh Nguyen,,
series/sci/2010-266,Akitoshi Hanazawa,,
series/sci/2010-266,Tsutom Miki,,
series/sci/2010-266,Keiichi Horio,,
series/sci/2013-405,Ahmad Taher Azar,,0000-0002-7869-6373
series/sci/2009-193,Raymond Chiong,,
series/sci/2009-257,Oscar Castillo,,
series/sci/2009-257,Witold Pedrycz,,
series/sci/2009-257,Janusz Kacprzyk,,
series/sci/2011-375,Marenglen Biba,,
series/sci/2011-375,Fatos Xhafa,,
series/sci/2008-148,Philipp Limbourg,,
series/sci/2008-142,George A. Tsihrintzis,,
series/sci/2008-142,Maria Virvou,,
series/sci/2008-142,Robert J. Howlett,,
series/sci/2008-142,Lakhmi C. Jain,,
series/sci/2012-415,Francisco Fernández de Vega,,
series/sci/2012-415,José Ignacio Hidalgo Pérez,,0000-0002-3046-6368
series/sci/2012-415,Juan Lanchares,,
series/sci/2015-565,Elias Kyriakides,,0000-0001-7282-9836
series/sci/2015-565,Marios M. Polycarpou,,
series/sci/2009-204,Ajith Abraham,,
series/sci/2009-204,Aboul Ella Hassanien,,
series/sci/2009-204,André Carlos Ponce Leon Ferreira de Carvalho,,
series/sci/2012-379,Ferrante Neri,,
series/sci/2012-379,Carlos Cotta,,0000-0001-8478-7549
series/sci/2012-379,Pablo Moscato,,
series/sci/2015-538,Tatiana V. Guy,,
series/sci/2015-538,Miroslav Kárný,,
series/sci/2015-538,David H. Wolpert,,
series/sci/2008-132,Danil V. Prokhorov,,
series/sci/2013-481,Aleksander Nawrat,,
series/sci/2013-481,Zygmunt Kus,,
series/sci/2014-502,Peijun Guo,,0000-0001-9841-1673
series/sci/2014-502,Witold Pedrycz,,
series/sci/2009-209,Roger Y. Lee,,
series/sci/2009-209,Naohiro Ishii,,
series/sci/2012-431,Wei Ding 0003,,
series/sci/2012-431,He Jiang,,
series/sci/2012-431,Moonis Ali,,
series/sci/2012-431,Mingchu Li,,
series/sci/2005-4,Saman K. Halgamuge,,
series/sci/2005-4,Lipo Wang,,
series/sci/2009-259,Kasthurirangan Gopalakrishnan,,
series/sci/2009-259,Halil Ceylan,,0000-0003-1133-0366
series/sci/2009-259,Nii O. Attoh-Okine,,
series/sci/2007-49,Keshav P. Dahal,,
series/sci/2007-49,Kay Chen Tan,,
series/sci/2007-49,Peter I. Cowling,,
series/sci/2010-268,Johann Schumann,,
series/sci/2010-268,Yan Liu 0003,,
series/sci/2017-705,Arun Kumar Sangaiah,,
series/sci/2017-705,Ajith Abraham,,
series/sci/2017-705,Patrick Siarry,,
series/sci/2017-705,Michael Sheng,,
series/sci/2013-433,Enrique Alba,,0000-0002-5520-8875
series/sci/2013-433,Amir Nakib,,0000-0001-9620-9324
series/sci/2013-433,Patrick Siarry,,
series/sci/2009-166,Constantinos Koutsojannis,,
series/sci/2009-166,Spiros Sirmakessis,,
series/sci/2008-151,Tomasz G. Smolinski,,
series/sci/2008-151,Mariofanna G. Milanova,,
series/sci/2008-151,Aboul Ella Hassanien,,
series/rnti/E31,Cyril de Runz,,
series/rnti/E31,Germain Forestier,,
series/rnti/E31,Cécile Favre,,
series/rnti/E31,Camille Kurtz,,
series/rnti/E16,Fabrice Guillet,,
series/rnti/E16,Régis Gras,,
series/rnti/E16,Jean-Claude Régnier,,
series/rnti/E21,Guillaume Cleuziou,,
series/rnti/E21,Mustapha Lebbah,,
series/rnti/E21,Arnaud Martin,,
series/rnti/E21,Boutheina Ben Yaghlane,,
series/rnti/E22,Laure Berti-Equille,,
series/rnti/E22,Jérôme Azé,,
series/rnti/E22,Mathieu Roche,,
